UATU,MARVEL GIRL/JEAN GRE
UATU,STORM/ORORO MUNROE S
UATU,ETERNITY/ADAM QADMON
UATU,KISMET/J'RIDIA STARD
UATU,NIGHT THRASHER/DUANE
UATU,IN-BETWEENER
UATU,MR. FANTASTIC/REED R
UATU,ANGEL/WARREN KENNETH
UATU,DEATH
UATU,MASTER ORDER
UATU,IRON MAN/TONY STARK 
UATU,BLACK PANTHER/T'CHAL
UATU,SCARLET WITCH/WANDA 
UATU,JUBILEE/JUBILATION L
UATU,THING/BENJAMIN J. GR
UATU,INVISIBLE WOMAN/SUE 
UATU,LORD CHAOS
UATU,INFINITY II
UATU,PUNISHER II/FRANK CA
UATU,HULK/DR. ROBERT BRUC
UATU,ANDROMEDA/ANDROMEDA 
UATU,BEAST/HENRY &HANK& P
UATU,GHOST RIDER III/DAN 
UATU,CYCLOPS/SCOTT SUMMER
UATU,SPEEDBALL/ROBBIE BAL
SPEEDBALL/ROBBIE BAL,CAPTAIN AMERICA
SPEEDBALL/ROBBIE BAL,THUNDERSTRIKE/ERIC K
SPEEDBALL/ROBBIE BAL,NOVA/RICHARD RIDER
SPEEDBALL/ROBBIE BAL,GALACTUS/GALAN
SPEEDBALL/ROBBIE BAL,WONDER MAN/SIMON WIL
SPEEDBALL/ROBBIE BAL,DEATHLOK III/MICHAEL
SPEEDBALL/ROBBIE BAL,OBLIVION
SPEEDBALL/ROBBIE BAL,WOLVERINE/LOGAN 
SPEEDBALL/ROBBIE BAL,SHE-HULK/JENNIFER WA
SPEEDBALL/ROBBIE BAL,SILVER SURFER/NORRIN
SPEEDBALL/ROBBIE BAL,VISION 
SPEEDBALL/ROBBIE BAL,PSYLOCKE/ELISABETH B
SPEEDBALL/ROBBIE BAL,MARVEL GIRL/JEAN GRE
SPEEDBALL/ROBBIE BAL,STORM/ORORO MUNROE S
SPEEDBALL/ROBBIE BAL,ETERNITY/ADAM QADMON
SPEEDBALL/ROBBIE BAL,KISMET/J'RIDIA STARD
SPEEDBALL/ROBBIE BAL,NIGHT THRASHER/DUANE
SPEEDBALL/ROBBIE BAL,IN-BETWEENER
SPEEDBALL/ROBBIE BAL,MR. FANTASTIC/REED R
SPEEDBALL/ROBBIE BAL,ANGEL/WARREN KENNETH
SPEEDBALL/ROBBIE BAL,DEATH
SPEEDBALL/ROBBIE BAL,MASTER ORDER
SPEEDBALL/ROBBIE BAL,IRON MAN/TONY STARK 
SPEEDBALL/ROBBIE BAL,BLACK PANTHER/T'CHAL
SPEEDBALL/ROBBIE BAL,SCARLET WITCH/WANDA 
SPEEDBALL/ROBBIE BAL,JUBILEE/JUBILATION L
SPEEDBALL/ROBBIE BAL,THING/BENJAMIN J. GR
SPEEDBALL/ROBBIE BAL,INVISIBLE WOMAN/SUE 
SPEEDBALL/ROBBIE BAL,LORD CHAOS
SPEEDBALL/ROBBIE BAL,INFINITY II
SPEEDBALL/ROBBIE BAL,PUNISHER II/FRANK CA
SPEEDBALL/ROBBIE BAL,HULK/DR. ROBERT BRUC
SPEEDBALL/ROBBIE BAL,ANDROMEDA/ANDROMEDA 
SPEEDBALL/ROBBIE BAL,BEAST/HENRY &HANK& P
SPEEDBALL/ROBBIE BAL,GHOST RIDER III/DAN 
SPEEDBALL/ROBBIE BAL,CYCLOPS/SCOTT SUMMER
CYCLOPS/SCOTT SUMMER,CAPTAIN AMERICA
CYCLOPS/SCOTT SUMMER,THUNDERSTRIKE/ERIC K
CYCLOPS/SCOTT SUMMER,NOVA/RICHARD RIDER
CYCLOPS/SCOTT SUMMER,GALACTUS/GALAN
CYCLOPS/SCOTT SUMMER,WONDER MAN/SIMON WIL
CYCLOPS/SCOTT SUMMER,DEATHLOK III/MICHAEL
CYCLOPS/SCOTT SUMMER,OBLIVION
CYCLOPS/SCOTT SUMMER,WOLVERINE/LOGAN 
CYCLOPS/SCOTT SUMMER,SHE-HULK/JENNIFER WA
CYCLOPS/SCOTT SUMMER,SILVER SURFER/NORRIN
CYCLOPS/SCOTT SUMMER,VISION 
CYCLOPS/SCOTT SUMMER,PSYLOCKE/ELISABETH B
CYCLOPS/SCOTT SUMMER,MARVEL GIRL/JEAN GRE
CYCLOPS/SCOTT SUMMER,STORM/ORORO MUNROE S
CYCLOPS/SCOTT SUMMER,ETERNITY/ADAM QADMON
CYCLOPS/SCOTT SUMMER,KISMET/J'RIDIA STARD
CYCLOPS/SCOTT SUMMER,NIGHT THRASHER/DUANE
CYCLOPS/SCOTT SUMMER,IN-BETWEENER
CYCLOPS/SCOTT SUMMER,MR. FANTASTIC/REED R
CYCLOPS/SCOTT SUMMER,ANGEL/WARREN KENNETH
CYCLOPS/SCOTT SUMMER,DEATH
CYCLOPS/SCOTT SUMMER,MASTER ORDER
CYCLOPS/SCOTT SUMMER,IRON MAN/TONY STARK 
CYCLOPS/SCOTT SUMMER,BLACK PANTHER/T'CHAL
CYCLOPS/SCOTT SUMMER,SCARLET WITCH/WANDA 
CYCLOPS/SCOTT SUMMER,JUBILEE/JUBILATION L
CYCLOPS/SCOTT SUMMER,THING/BENJAMIN J. GR
CYCLOPS/SCOTT SUMMER,INVISIBLE WOMAN/SUE 
CYCLOPS/SCOTT SUMMER,LORD CHAOS
CYCLOPS/SCOTT SUMMER,INFINITY II
CYCLOPS/SCOTT SUMMER,PUNISHER II/FRANK CA
CYCLOPS/SCOTT SUMMER,HULK/DR. ROBERT BRUC
CYCLOPS/SCOTT SUMMER,ANDROMEDA/ANDROMEDA 
CYCLOPS/SCOTT SUMMER,BEAST/HENRY &HANK& P
CYCLOPS/SCOTT SUMMER,GHOST RIDER III/DAN 
GHOST RIDER III/DAN ,CAPTAIN AMERICA
GHOST RIDER III/DAN ,THUNDERSTRIKE/ERIC K
GHOST RIDER III/DAN ,NOVA/RICHARD RIDER
GHOST RIDER III/DAN ,GALACTUS/GALAN
GHOST RIDER III/DAN ,WONDER MAN/SIMON WIL
GHOST RIDER III/DAN ,DEATHLOK III/MICHAEL
GHOST RIDER III/DAN ,OBLIVION
GHOST RIDER III/DAN ,WOLVERINE/LOGAN 
GHOST RIDER III/DAN ,SHE-HULK/JENNIFER WA
GHOST RIDER III/DAN ,SILVER SURFER/NORRIN
GHOST RIDER III/DAN ,VISION 
GHOST RIDER III/DAN ,PSYLOCKE/ELISABETH B
GHOST RIDER III/DAN ,MARVEL GIRL/JEAN GRE
GHOST RIDER III/DAN ,STORM/ORORO MUNROE S
GHOST RIDER III/DAN ,ETERNITY/ADAM QADMON
GHOST RIDER III/DAN ,KISMET/J'RIDIA STARD
GHOST RIDER III/DAN ,NIGHT THRASHER/DUANE
GHOST RIDER III/DAN ,IN-BETWEENER
GHOST RIDER III/DAN ,MR. FANTASTIC/REED R
GHOST RIDER III/DAN ,ANGEL/WARREN KENNETH
GHOST RIDER III/DAN ,DEATH
GHOST RIDER III/DAN ,MASTER ORDER
GHOST RIDER III/DAN ,IRON MAN/TONY STARK 
GHOST RIDER III/DAN ,BLACK PANTHER/T'CHAL
GHOST RIDER III/DAN ,SCARLET WITCH/WANDA 
GHOST RIDER III/DAN ,JUBILEE/JUBILATION L
GHOST RIDER III/DAN ,THING/BENJAMIN J. GR
GHOST RIDER III/DAN ,INVISIBLE WOMAN/SUE 
GHOST RIDER III/DAN ,LORD CHAOS
GHOST RIDER III/DAN ,INFINITY II
GHOST RIDER III/DAN ,PUNISHER II/FRANK CA
GHOST RIDER III/DAN ,HULK/DR. ROBERT BRUC
GHOST RIDER III/DAN ,ANDROMEDA/ANDROMEDA 
GHOST RIDER III/DAN ,BEAST/HENRY &HANK& P
BEAST/HENRY &HANK& P,CAPTAIN AMERICA
BEAST/HENRY &HANK& P,THUNDERSTRIKE/ERIC K
BEAST/HENRY &HANK& P,NOVA/RICHARD RIDER
BEAST/HENRY &HANK& P,GALACTUS/GALAN
BEAST/HENRY &HANK& P,WONDER MAN/SIMON WIL
BEAST/HENRY &HANK& P,DEATHLOK III/MICHAEL
BEAST/HENRY &HANK& P,OBLIVION
BEAST/HENRY &HANK& P,WOLVERINE/LOGAN 
BEAST/HENRY &HANK& P,SHE-HULK/JENNIFER WA
BEAST/HENRY &HANK& P,SILVER SURFER/NORRIN
BEAST/HENRY &HANK& P,VISION 
BEAST/HENRY &HANK& P,PSYLOCKE/ELISABETH B
BEAST/HENRY &HANK& P,MARVEL GIRL/JEAN GRE
BEAST/HENRY &HANK& P,STORM/ORORO MUNROE S
BEAST/HENRY &HANK& P,ETERNITY/ADAM QADMON
BEAST/HENRY &HANK& P,KISMET/J'RIDIA STARD
BEAST/HENRY &HANK& P,NIGHT THRASHER/DUANE
BEAST/HENRY &HANK& P,IN-BETWEENER
BEAST/HENRY &HANK& P,MR. FANTASTIC/REED R
BEAST/HENRY &HANK& P,ANGEL/WARREN KENNETH
BEAST/HENRY &HANK& P,DEATH
BEAST/HENRY &HANK& P,MASTER ORDER
BEAST/HENRY &HANK& P,IRON MAN/TONY STARK 
BEAST/HENRY &HANK& P,BLACK PANTHER/T'CHAL
BEAST/HENRY &HANK& P,SCARLET WITCH/WANDA 
BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L
BEAST/HENRY &HANK& P,THING/BENJAMIN J. GR
BEAST/HENRY &HANK& P,INVISIBLE WOMAN/SUE 
BEAST/HENRY &HANK& P,LORD CHAOS
BEAST/HENRY &HANK& P,INFINITY II
BEAST/HENRY &HANK& P,PUNISHER II/FRANK CA
BEAST/HENRY &HANK& P,HULK/DR. ROBERT BRUC
BEAST/HENRY &HANK& P,ANDROMEDA/ANDROMEDA 
ANDROMEDA/ANDROMEDA ,CAPTAIN AMERICA
ANDROMEDA/ANDROMEDA ,THUNDERSTRIKE/ERIC K
ANDROMEDA/ANDROMEDA ,NOVA/RICHARD RIDER
ANDROMEDA/ANDROMEDA ,GALACTUS/GALAN
ANDROMEDA/ANDROMEDA ,WONDER MAN/SIMON WIL
ANDROMEDA/ANDROMEDA ,DEATHLOK III/MICHAEL
ANDROMEDA/ANDROMEDA ,OBLIVION
ANDROMEDA/ANDROMEDA ,WOLVERINE/LOGAN 
ANDROMEDA/ANDROMEDA ,SHE-HULK/JENNIFER WA
ANDROMEDA/ANDROMEDA ,SILVER SURFER/NORRIN
ANDROMEDA/ANDROMEDA ,VISION 
ANDROMEDA/ANDROMEDA ,PSYLOCKE/ELISABETH B
ANDROMEDA/ANDROMEDA ,MARVEL GIRL/JEAN GRE
ANDROMEDA/ANDROMEDA ,STORM/ORORO MUNROE S
ANDROMEDA/ANDROMEDA ,ETERNITY/ADAM QADMON
ANDROMEDA/ANDROMEDA ,KISMET/J'RIDIA STARD
ANDROMEDA/ANDROMEDA ,NIGHT THRASHER/DUANE
ANDROMEDA/ANDROMEDA ,IN-BETWEENER
ANDROMEDA/ANDROMEDA ,MR. FANTASTIC/REED R
ANDROMEDA/ANDROMEDA ,ANGEL/WARREN KENNETH
ANDROMEDA/ANDROMEDA ,DEATH
ANDROMEDA/ANDROMEDA ,MASTER ORDER
ANDROMEDA/ANDROMEDA ,IRON MAN/TONY STARK 
ANDROMEDA/ANDROMEDA ,BLACK PANTHER/T'CHAL
ANDROMEDA/ANDROMEDA ,SCARLET WITCH/WANDA 
ANDROMEDA/ANDROMEDA ,JUBILEE/JUBILATION L
ANDROMEDA/ANDROMEDA ,THING/BENJAMIN J. GR
ANDROMEDA/ANDROMEDA ,INVISIBLE WOMAN/SUE 
ANDROMEDA/ANDROMEDA ,LORD CHAOS
ANDROMEDA/ANDROMEDA ,INFINITY II
ANDROMEDA/ANDROMEDA ,PUNISHER II/FRANK CA
ANDROMEDA/ANDROMEDA ,HULK/DR. ROBERT BRUC
HULK/DR. ROBERT BRUC,CAPTAIN AMERICA
HULK/DR. ROBERT BRUC,THUNDERSTRIKE/ERIC K
HULK/DR. ROBERT BRUC,NOVA/RICHARD RIDER
HULK/DR. ROBERT BRUC,GALACTUS/GALAN
HULK/DR. ROBERT BRUC,WONDER MAN/SIMON WIL
HULK/DR. ROBERT BRUC,DEATHLOK III/MICHAEL
HULK/DR. ROBERT BRUC,OBLIVION
HULK/DR. ROBERT BRUC,WOLVERINE/LOGAN 
HULK/DR. ROBERT BRUC,SHE-HULK/JENNIFER WA
HULK/DR. ROBERT BRUC,SILVER SURFER/NORRIN
HULK/DR. ROBERT BRUC,VISION 
HULK/DR. ROBERT BRUC,PSYLOCKE/ELISABETH B
HULK/DR. ROBERT BRUC,MARVEL GIRL/JEAN GRE
HULK/DR. ROBERT BRUC,STORM/ORORO MUNROE S
HULK/DR. ROBERT BRUC,ETERNITY/ADAM QADMON
HULK/DR. ROBERT BRUC,KISMET/J'RIDIA STARD
HULK/DR. ROBERT BRUC,NIGHT THRASHER/DUANE
HULK/DR. ROBERT BRUC,IN-BETWEENER
HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R
HULK/DR. ROBERT BRUC,ANGEL/WARREN KENNETH
HULK/DR. ROBERT BRUC,DEATH
HULK/DR. ROBERT BRUC,MASTER ORDER
HULK/DR. ROBERT BRUC,IRON MAN/TONY STARK 
HULK/DR. ROBERT BRUC,BLACK PANTHER/T'CHAL
HULK/DR. ROBERT BRUC,SCARLET WITCH/WANDA 
HULK/DR. ROBERT BRUC,JUBILEE/JUBILATION L
HULK/DR. ROBERT BRUC,THING/BENJAMIN J. GR
HULK/DR. ROBERT BRUC,INVISIBLE WOMAN/SUE 
HULK/DR. ROBERT BRUC,LORD CHAOS
HULK/DR. ROBERT BRUC,INFINITY II
HULK/DR. ROBERT BRUC,PUNISHER II/FRANK CA
PUNISHER II/FRANK CA,CAPTAIN AMERICA
PUNISHER II/FRANK CA,THUNDERSTRIKE/ERIC K
PUNISHER II/FRANK CA,NOVA/RICHARD RIDER
PUNISHER II/FRANK CA,GALACTUS/GALAN
PUNISHER II/FRANK CA,WONDER MAN/SIMON WIL
PUNISHER II/FRANK CA,DEATHLOK III/MICHAEL
PUNISHER II/FRANK CA,OBLIVION
PUNISHER II/FRANK CA,WOLVERINE/LOGAN 
PUNISHER II/FRANK CA,SHE-HULK/JENNIFER WA
PUNISHER II/FRANK CA,SILVER SURFER/NORRIN
PUNISHER II/FRANK CA,VISION 
PUNISHER II/FRANK CA,PSYLOCKE/ELISABETH B
PUNISHER II/FRANK CA,MARVEL GIRL/JEAN GRE
PUNISHER II/FRANK CA,STORM/ORORO MUNROE S
PUNISHER II/FRANK CA,ETERNITY/ADAM QADMON
PUNISHER II/FRANK CA,KISMET/J'RIDIA STARD
PUNISHER II/FRANK CA,NIGHT THRASHER/DUANE
PUNISHER II/FRANK CA,IN-BETWEENER
PUNISHER II/FRANK CA,MR. FANTASTIC/REED R
PUNISHER II/FRANK CA,ANGEL/WARREN KENNETH
PUNISHER II/FRANK CA,DEATH
PUNISHER II/FRANK CA,MASTER ORDER
PUNISHER II/FRANK CA,IRON MAN/TONY STARK 
PUNISHER II/FRANK CA,BLACK PANTHER/T'CHAL
PUNISHER II/FRANK CA,SCARLET WITCH/WANDA 
PUNISHER II/FRANK CA,JUBILEE/JUBILATION L
PUNISHER II/FRANK CA,THING/BENJAMIN J. GR
PUNISHER II/FRANK CA,INVISIBLE WOMAN/SUE 
PUNISHER II/FRANK CA,LORD CHAOS
PUNISHER II/FRANK CA,INFINITY II
INFINITY II,CAPTAIN AMERICA
INFINITY II,THUNDERSTRIKE/ERIC K
INFINITY II,NOVA/RICHARD RIDER
INFINITY II,GALACTUS/GALAN
INFINITY II,WONDER MAN/SIMON WIL
INFINITY II,DEATHLOK III/MICHAEL
INFINITY II,OBLIVION
INFINITY II,WOLVERINE/LOGAN 
INFINITY II,SHE-HULK/JENNIFER WA
INFINITY II,SILVER SURFER/NORRIN
INFINITY II,VISION 
INFINITY II,PSYLOCKE/ELISABETH B
INFINITY II,MARVEL GIRL/JEAN GRE
INFINITY II,STORM/ORORO MUNROE S
INFINITY II,ETERNITY/ADAM QADMON
INFINITY II,KISMET/J'RIDIA STARD
INFINITY II,NIGHT THRASHER/DUANE
INFINITY II,IN-BETWEENER
INFINITY II,MR. FANTASTIC/REED R
INFINITY II,ANGEL/WARREN KENNETH
INFINITY II,DEATH
INFINITY II,MASTER ORDER
INFINITY II,IRON MAN/TONY STARK 
INFINITY II,BLACK PANTHER/T'CHAL
INFINITY II,SCARLET WITCH/WANDA 
INFINITY II,JUBILEE/JUBILATION L
INFINITY II,THING/BENJAMIN J. GR
INFINITY II,INVISIBLE WOMAN/SUE 
INFINITY II,LORD CHAOS
LORD CHAOS,CAPTAIN AMERICA
LORD CHAOS,THUNDERSTRIKE/ERIC K
LORD CHAOS,NOVA/RICHARD RIDER
LORD CHAOS,GALACTUS/GALAN
LORD CHAOS,WONDER MAN/SIMON WIL
LORD CHAOS,DEATHLOK III/MICHAEL
LORD CHAOS,OBLIVION
LORD CHAOS,WOLVERINE/LOGAN 
LORD CHAOS,SHE-HULK/JENNIFER WA
LORD CHAOS,SILVER SURFER/NORRIN
LORD CHAOS,VISION 
LORD CHAOS,PSYLOCKE/ELISABETH B
LORD CHAOS,MARVEL GIRL/JEAN GRE
LORD CHAOS,STORM/ORORO MUNROE S
LORD CHAOS,ETERNITY/ADAM QADMON
LORD CHAOS,KISMET/J'RIDIA STARD
LORD CHAOS,NIGHT THRASHER/DUANE
LORD CHAOS,IN-BETWEENER
LORD CHAOS,MR. FANTASTIC/REED R
LORD CHAOS,ANGEL/WARREN KENNETH
LORD CHAOS,DEATH
LORD CHAOS,MASTER ORDER
LORD CHAOS,IRON MAN/TONY STARK 
LORD CHAOS,BLACK PANTHER/T'CHAL
LORD CHAOS,SCARLET WITCH/WANDA 
LORD CHAOS,JUBILEE/JUBILATION L
LORD CHAOS,THING/BENJAMIN J. GR
LORD CHAOS,INVISIBLE WOMAN/SUE 
INVISIBLE WOMAN/SUE ,CAPTAIN AMERICA
INVISIBLE WOMAN/SUE ,THUNDERSTRIKE/ERIC K
INVISIBLE WOMAN/SUE ,NOVA/RICHARD RIDER
INVISIBLE WOMAN/SUE ,GALACTUS/GALAN
INVISIBLE WOMAN/SUE ,WONDER MAN/SIMON WIL
INVISIBLE WOMAN/SUE ,DEATHLOK III/MICHAEL
INVISIBLE WOMAN/SUE ,OBLIVION
INVISIBLE WOMAN/SUE ,WOLVERINE/LOGAN 
INVISIBLE WOMAN/SUE ,SHE-HULK/JENNIFER WA
INVISIBLE WOMAN/SUE ,SILVER SURFER/NORRIN
INVISIBLE WOMAN/SUE ,VISION 
INVISIBLE WOMAN/SUE ,PSYLOCKE/ELISABETH B
INVISIBLE WOMAN/SUE ,MARVEL GIRL/JEAN GRE
INVISIBLE WOMAN/SUE ,STORM/ORORO MUNROE S
INVISIBLE WOMAN/SUE ,ETERNITY/ADAM QADMON
INVISIBLE WOMAN/SUE ,KISMET/J'RIDIA STARD
INVISIBLE WOMAN/SUE ,NIGHT THRASHER/DUANE
INVISIBLE WOMAN/SUE ,IN-BETWEENER
INVISIBLE WOMAN/SUE ,MR. FANTASTIC/REED R
INVISIBLE WOMAN/SUE ,ANGEL/WARREN KENNETH
INVISIBLE WOMAN/SUE ,DEATH
INVISIBLE WOMAN/SUE ,MASTER ORDER
INVISIBLE WOMAN/SUE ,IRON MAN/TONY STARK 
INVISIBLE WOMAN/SUE ,BLACK PANTHER/T'CHAL
INVISIBLE WOMAN/SUE ,SCARLET WITCH/WANDA 
INVISIBLE WOMAN/SUE ,JUBILEE/JUBILATION L
INVISIBLE WOMAN/SUE ,THING/BENJAMIN J. GR
THING/BENJAMIN J. GR,CAPTAIN AMERICA
THING/BENJAMIN J. GR,THUNDERSTRIKE/ERIC K
THING/BENJAMIN J. GR,NOVA/RICHARD RIDER
THING/BENJAMIN J. GR,GALACTUS/GALAN
THING/BENJAMIN J. GR,WONDER MAN/SIMON WIL
THING/BENJAMIN J. GR,DEATHLOK III/MICHAEL
THING/BENJAMIN J. GR,OBLIVION
THING/BENJAMIN J. GR,WOLVERINE/LOGAN 
THING/BENJAMIN J. GR,SHE-HULK/JENNIFER WA
THING/BENJAMIN J. GR,SILVER SURFER/NORRIN
THING/BENJAMIN J. GR,VISION 
THING/BENJAMIN J. GR,PSYLOCKE/ELISABETH B
THING/BENJAMIN J. GR,MARVEL GIRL/JEAN GRE
THING/BENJAMIN J. GR,STORM/ORORO MUNROE S
THING/BENJAMIN J. GR,ETERNITY/ADAM QADMON
THING/BENJAMIN J. GR,KISMET/J'RIDIA STARD
THING/BENJAMIN J. GR,NIGHT THRASHER/DUANE
THING/BENJAMIN J. GR,IN-BETWEENER
THING/BENJAMIN J. GR,MR. FANTASTIC/REED R
THING/BENJAMIN J. GR,ANGEL/WARREN KENNETH
THING/BENJAMIN J. GR,DEATH
THING/BENJAMIN J. GR,MASTER ORDER
THING/BENJAMIN J. GR,IRON MAN/TONY STARK 
THING/BENJAMIN J. GR,BLACK PANTHER/T'CHAL
THING/BENJAMIN J. GR,SCARLET WITCH/WANDA 
THING/BENJAMIN J. GR,JUBILEE/JUBILATION L
JUBILEE/JUBILATION L,CAPTAIN AMERICA
JUBILEE/JUBILATION L,THUNDERSTRIKE/ERIC K
JUBILEE/JUBILATION L,NOVA/RICHARD RIDER
JUBILEE/JUBILATION L,GALACTUS/GALAN
JUBILEE/JUBILATION L,WONDER MAN/SIMON WIL
JUBILEE/JUBILATION L,DEATHLOK III/MICHAEL
JUBILEE/JUBILATION L,OBLIVION
JUBILEE/JUBILATION L,WOLVERINE/LOGAN 
JUBILEE/JUBILATION L,SHE-HULK/JENNIFER WA
JUBILEE/JUBILATION L,SILVER SURFER/NORRIN
JUBILEE/JUBILATION L,VISION 
JUBILEE/JUBILATION L,PSYLOCKE/ELISABETH B
JUBILEE/JUBILATION L,MARVEL GIRL/JEAN GRE
JUBILEE/JUBILATION L,STORM/ORORO MUNROE S
JUBILEE/JUBILATION L,ETERNITY/ADAM QADMON
JUBILEE/JUBILATION L,KISMET/J'RIDIA STARD
JUBILEE/JUBILATION L,NIGHT THRASHER/DUANE
JUBILEE/JUBILATION L,IN-BETWEENER
JUBILEE/JUBILATION L,MR. FANTASTIC/REED R
JUBILEE/JUBILATION L,ANGEL/WARREN KENNETH
JUBILEE/JUBILATION L,DEATH
JUBILEE/JUBILATION L,MASTER ORDER
JUBILEE/JUBILATION L,IRON MAN/TONY STARK 
JUBILEE/JUBILATION L,BLACK PANTHER/T'CHAL
JUBILEE/JUBILATION L,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,CAPTAIN AMERICA
SCARLET WITCH/WANDA ,THUNDERSTRIKE/ERIC K
SCARLET WITCH/WANDA ,NOVA/RICHARD RIDER
SCARLET WITCH/WANDA ,GALACTUS/GALAN
SCARLET WITCH/WANDA ,WONDER MAN/SIMON WIL
SCARLET WITCH/WANDA ,DEATHLOK III/MICHAEL
SCARLET WITCH/WANDA ,OBLIVION
SCARLET WITCH/WANDA ,WOLVERINE/LOGAN 
SCARLET WITCH/WANDA ,SHE-HULK/JENNIFER WA
SCARLET WITCH/WANDA ,SILVER SURFER/NORRIN
SCARLET WITCH/WANDA ,VISION 
SCARLET WITCH/WANDA ,PSYLOCKE/ELISABETH B
SCARLET WITCH/WANDA ,MARVEL GIRL/JEAN GRE
SCARLET WITCH/WANDA ,STORM/ORORO MUNROE S
SCARLET WITCH/WANDA ,ETERNITY/ADAM QADMON
SCARLET WITCH/WANDA ,KISMET/J'RIDIA STARD
SCARLET WITCH/WANDA ,NIGHT THRASHER/DUANE
SCARLET WITCH/WANDA ,IN-BETWEENER
SCARLET WITCH/WANDA ,MR. FANTASTIC/REED R
SCARLET WITCH/WANDA ,ANGEL/WARREN KENNETH
SCARLET WITCH/WANDA ,DEATH
SCARLET WITCH/WANDA ,MASTER ORDER
SCARLET WITCH/WANDA ,IRON MAN/TONY STARK 
SCARLET WITCH/WANDA ,BLACK PANTHER/T'CHAL
BLACK PANTHER/T'CHAL,CAPTAIN AMERICA
BLACK PANTHER/T'CHAL,THUNDERSTRIKE/ERIC K
BLACK PANTHER/T'CHAL,NOVA/RICHARD RIDER
BLACK PANTHER/T'CHAL,GALACTUS/GALAN
BLACK PANTHER/T'CHAL,WONDER MAN/SIMON WIL
BLACK PANTHER/T'CHAL,DEATHLOK III/MICHAEL
BLACK PANTHER/T'CHAL,OBLIVION
BLACK PANTHER/T'CHAL,WOLVERINE/LOGAN 
BLACK PANTHER/T'CHAL,SHE-HULK/JENNIFER WA
BLACK PANTHER/T'CHAL,SILVER SURFER/NORRIN
BLACK PANTHER/T'CHAL,VISION 
BLACK PANTHER/T'CHAL,PSYLOCKE/ELISABETH B
BLACK PANTHER/T'CHAL,MARVEL GIRL/JEAN GRE
BLACK PANTHER/T'CHAL,STORM/ORORO MUNROE S
BLACK PANTHER/T'CHAL,ETERNITY/ADAM QADMON
BLACK PANTHER/T'CHAL,KISMET/J'RIDIA STARD
BLACK PANTHER/T'CHAL,NIGHT THRASHER/DUANE
BLACK PANTHER/T'CHAL,IN-BETWEENER
BLACK PANTHER/T'CHAL,MR. FANTASTIC/REED R
BLACK PANTHER/T'CHAL,ANGEL/WARREN KENNETH
BLACK PANTHER/T'CHAL,DEATH
BLACK PANTHER/T'CHAL,MASTER ORDER
BLACK PANTHER/T'CHAL,IRON MAN/TONY STARK 
IRON MAN/TONY STARK ,CAPTAIN AMERICA
IRON MAN/TONY STARK ,THUNDERSTRIKE/ERIC K
IRON MAN/TONY STARK ,NOVA/RICHARD RIDER
IRON MAN/TONY STARK ,GALACTUS/GALAN
IRON MAN/TONY STARK ,WONDER MAN/SIMON WIL
IRON MAN/TONY STARK ,DEATHLOK III/MICHAEL
IRON MAN/TONY STARK ,OBLIVION
IRON MAN/TONY STARK ,WOLVERINE/LOGAN 
IRON MAN/TONY STARK ,SHE-HULK/JENNIFER WA
IRON MAN/TONY STARK ,SILVER SURFER/NORRIN
IRON MAN/TONY STARK ,VISION 
IRON MAN/TONY STARK ,PSYLOCKE/ELISABETH B
IRON MAN/TONY STARK ,MARVEL GIRL/JEAN GRE
IRON MAN/TONY STARK ,STORM/ORORO MUNROE S
IRON MAN/TONY STARK ,ETERNITY/ADAM QADMON
IRON MAN/TONY STARK ,KISMET/J'RIDIA STARD
IRON MAN/TONY STARK ,NIGHT THRASHER/DUANE
IRON MAN/TONY STARK ,IN-BETWEENER
IRON MAN/TONY STARK ,MR. FANTASTIC/REED R
IRON MAN/TONY STARK ,ANGEL/WARREN KENNETH
IRON MAN/TONY STARK ,DEATH
IRON MAN/TONY STARK ,MASTER ORDER
MASTER ORDER,CAPTAIN AMERICA
MASTER ORDER,THUNDERSTRIKE/ERIC K
MASTER ORDER,NOVA/RICHARD RIDER
MASTER ORDER,GALACTUS/GALAN
MASTER ORDER,WONDER MAN/SIMON WIL
MASTER ORDER,DEATHLOK III/MICHAEL
MASTER ORDER,OBLIVION
MASTER ORDER,WOLVERINE/LOGAN 
MASTER ORDER,SHE-HULK/JENNIFER WA
MASTER ORDER,SILVER SURFER/NORRIN
MASTER ORDER,VISION 
MASTER ORDER,PSYLOCKE/ELISABETH B
MASTER ORDER,MARVEL GIRL/JEAN GRE
MASTER ORDER,STORM/ORORO MUNROE S
MASTER ORDER,ETERNITY/ADAM QADMON
MASTER ORDER,KISMET/J'RIDIA STARD
MASTER ORDER,NIGHT THRASHER/DUANE
MASTER ORDER,IN-BETWEENER
MASTER ORDER,MR. FANTASTIC/REED R
MASTER ORDER,ANGEL/WARREN KENNETH
MASTER ORDER,DEATH
DEATH,CAPTAIN AMERICA
DEATH,THUNDERSTRIKE/ERIC K
DEATH,NOVA/RICHARD RIDER
DEATH,GALACTUS/GALAN
DEATH,WONDER MAN/SIMON WIL
DEATH,DEATHLOK III/MICHAEL
DEATH,OBLIVION
DEATH,WOLVERINE/LOGAN 
